golden_tweet_id,golden_text,golden_intent,rank,similarity,historical_customer_text,historical_brand_reply
988059,@AmazonHelp Filled in the details.. talked to CC Rep on 15 oct.. was told that return will be picked up in 24 hrs.. its 18 Oct now. Still no show!,return_replacement,1,0.26059548982017183,@AmazonHelp I have filled in the details.,@785814 Thank you for the confirmation. I would request you to wait until we check on the issue and connect with you.  ^KK
988059,@AmazonHelp Filled in the details.. talked to CC Rep on 15 oct.. was told that return will be picked up in 24 hrs.. its 18 Oct now. Still no show!,return_replacement,2,0.26059548982017183,@AmazonHelp I have filled in the details,@559457 Thanks very much Matthew. ^NV
988059,@AmazonHelp Filled in the details.. talked to CC Rep on 15 oct.. was told that return will be picked up in 24 hrs.. its 18 Oct now. Still no show!,return_replacement,3,0.2577983312642256,@AmazonHelp I filled in the details. no response yet.,@414835 We have received your details. We are working on it and will get back to you with an update at the earliest. ^HR
581173,@AmazonHelp Hi - yeah I ordered it yesterday on Prime and the delivery date says today. https://t.co/OR1HH1BiB2,order_status,1,0.28504219289711785,@AmazonHelp Even the order email says today. 😭 https://t.co/mbwTHv5mof,@173121 Has the delivery date updated on the order?: https://t.co/aaDyEz1VgE ^PK
581173,@AmazonHelp Hi - yeah I ordered it yesterday on Prime and the delivery date says today. https://t.co/OR1HH1BiB2,order_status,2,0.2796715645025314,@AmazonHelp Yeah it says today and nothing..,@458391 We're happy to look into the delivery and all available options here: https://t.co/JzP7hlA23B ^LI
581173,@AmazonHelp Hi - yeah I ordered it yesterday on Prime and the delivery date says today. https://t.co/OR1HH1BiB2,order_status,3,0.24217838340477016,@AmazonHelp Delivery date is supposed to be today. https://t.co/0ZkEDuWeke,"@436851 I understand your concern, Taylor! Please let us know if your order doesn't arrive by 8pm local time. ^CS"
577082,@AmazonHelp They just keep telling me they refunded me so they can't do anything else! I didn't ask them to refund me. You've given me nothing but hollow apologies.,refund_issue,1,0.31134973266236987,@AmazonHelp They can do,@229999 Please reach out to us here: https://t.co/JzP7hlA23B so we can look into what options are available with you! ^ZW
577082,@AmazonHelp They just keep telling me they refunded me so they can't do anything else! I didn't ask them to refund me. You've given me nothing but hollow apologies.,refund_issue,2,0.2345443011439667,@AmazonHelp Ask them to call me,"@219018 Kindly click here: https://t.co/Y9X0dqVoZ4 after selecting the appropriate issue, click on 'call me' and a call shall be connected with our support team. ^SH"
577082,@AmazonHelp They just keep telling me they refunded me so they can't do anything else! I didn't ask them to refund me. You've given me nothing but hollow apologies.,refund_issue,3,0.2206295732602507,@AmazonHelp They reply me they can't open my account. How bitch they are.,"@171648 My apologies for the experience you've had, Ayan. Please reply to the email sent by our account specialist team for any further clarification on this. ^KS"
23980,@AmazonHelp one of your amazon colleagues said there is an issue with the system and that it is currently being fixed,non_action_or_context,1,0.3023189641238151,@AmazonHelp This is an issue with the uploaded vids on the app. An issue engineers can and should fix.,@424766 Have you tried to reach us through the Flex app to report this issue? ^DW
23980,@AmazonHelp one of your amazon colleagues said there is an issue with the system and that it is currently being fixed,non_action_or_context,2,0.2811983032769856,@AmazonHelp One of your sellers,@290278 Thanks for confirming! Have you reached out to the seller using the guidance found here: https://t.co/sraP2KUZZg? ^ST
23980,@AmazonHelp one of your amazon colleagues said there is an issue with the system and that it is currently being fixed,non_action_or_context,3,0.2811983032769856,@AmazonHelp One of your sellers..,@508397 Thanks for confirming! Have you had a chance to contact the seller: https://t.co/qNEHEOem1D? They may have further info. ^AB
1356323,@AmazonHelp I sent an email to CS earlier. I don’t think it was read. Response had absolutely nothing to to with my situation. Complete waste of time.,non_action_or_context,1,0.3575760520307607,@AmazonHelp Sent an email,@197975 E-mail responses are expected within 12 hours. I recommend the phone option for a quicker resolution. ^GG
1356323,@AmazonHelp I sent an email to CS earlier. I don’t think it was read. Response had absolutely nothing to to with my situation. Complete waste of time.,non_action_or_context,2,0.3575760520307607,@AmazonHelp I sent an email,@138640 Keep is posted.^CD
1356323,@AmazonHelp I sent an email to CS earlier. I don’t think it was read. Response had absolutely nothing to to with my situation. Complete waste of time.,non_action_or_context,3,0.3575760520307607,@AmazonHelp Sent an email.,"@429623 Thank you for letting us know! Keep us posted, we want to make sure you're taken care of! ^AL"
1714198,@AmazonHelp General experiences with amazon lately. I emailed feedback and got generic form replies...,non_action_or_context,1,0.27496666414745224,@115850 all my last experiences with you. 😤😤😤 https://t.co/ycw8E4cYi0,"@663619 That seems to be strange, have you reported this to our support team? If not get in touch with our support team here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SU"
1714198,@AmazonHelp General experiences with amazon lately. I emailed feedback and got generic form replies...,non_action_or_context,2,0.27247796642723837,Two consecutive bad experiences with @117795. What's with your service lately??,"@281816 Oh my! We're here to help! Without providing account detaiols, can you tell us more about what's happened? ^LL"
1714198,@AmazonHelp General experiences with amazon lately. I emailed feedback and got generic form replies...,non_action_or_context,3,0.22978781336511447,@AmazonHelp Will do! Thank you for the prompt response. I’ve had great experiences with Amazon and appreciate the help.,@162624 You're very welcome! ^GL
2825595,@AmazonHelp Je vous ai envoyé les informations nécessaires. Veuillez prendre une action bientôt et m'aider à récupérer mes commandes au plus tôt.,non_action_or_context,1,0.5405062581774855,@AmazonHelp Je vous ai envoyé 2 liens 😏😏😏,"@171144 Bien reçu, je vous dis à très très bientôt 😉^FT"
2825595,@AmazonHelp Je vous ai envoyé les informations nécessaires. Veuillez prendre une action bientôt et m'aider à récupérer mes commandes au plus tôt.,non_action_or_context,2,0.44619295918196283,@AmazonHelp Je vous ai envoyé un mail.,"@344649 Merci, vous aurez un retour le plus rapidement possible."
2825595,@AmazonHelp Je vous ai envoyé les informations nécessaires. Veuillez prendre une action bientôt et m'aider à récupérer mes commandes au plus tôt.,non_action_or_context,3,0.4275834924947419,@AmazonHelp Je vous ai envoyé un dm,"@383103 Reçu, nous allons répondre dans quelques minutes. ^BR"
667744,@AmazonHelp Was there a reaction of the comments you forwarded,non_action_or_context,1,0.2716128834434959,"@AmazonHelp I was enlightened, thank you!","@301350 You are welcome, Arthur. If you have any question, don't hesitate and contact us 😊 ^LG"
667744,@AmazonHelp Was there a reaction of the comments you forwarded,non_action_or_context,2,0.2682797505091383,"@AmazonHelp No, sadly i can’t. was there a security update today?","@569101 Since you're unable to login to the site, have you tried resetting your password? You can do so here: https://t.co/3t3JqbH9ar ^AM"
667744,@AmazonHelp Was there a reaction of the comments you forwarded,non_action_or_context,3,0.24754698109429726,@AmazonHelp was there the whole day. No delivery was attempted. https://t.co/auOTuBxdgC,"@526446 Please don't provide your order details, we consider it as personal information. Our page is visible to the public. (2/2)^MN"
1609081,@AmazonHelp That's fine but when I pay for prime next day delivery I would expect it. Item was a safety gate needed for the next day!,delivery_issue,1,0.3890112949969141,@115821 when I pay extra for next day shipping I expect it to be next day 😊,@189918 Thanks for reaching out. Have we missed the delivery date given in your confirmation e-mail? ^GG
1609081,@AmazonHelp That's fine but when I pay for prime next day delivery I would expect it. Item was a safety gate needed for the next day!,delivery_issue,2,0.3877765059178759,@AmazonHelp How comes Amazon Prime next day delivery isn't next day..?,"@786833 Hi, are you waiting on an order? What delivery date has been provided in your order confirmation email? ^TS"
1609081,@AmazonHelp That's fine but when I pay for prime next day delivery I would expect it. Item was a safety gate needed for the next day!,delivery_issue,3,0.3684894963651384,"@115821 how do I pay for next day delivery, and not get it the next day???",@118928 I'm sorry for any delay. Have we missed our delivery promise shown here: https://t.co/Y5jpI9gRhE. Let us know! ^SK
1211675,@AmazonHelp I won't at all tolerate such behavior from you Amazon. This is unacceptable. Make sure you take proper action against such staffs of yours,non_action_or_context,1,0.2530731933541596,@AmazonHelp Proofs take action against all https://t.co/rIDLoZPUf6,@351895 Thank you for flagging this. We'll get it reviewed internally. ^AP
1211675,@AmazonHelp I won't at all tolerate such behavior from you Amazon. This is unacceptable. Make sure you take proper action against such staffs of yours,non_action_or_context,2,0.2449974456321353,@AmazonHelp Will you take necessary action against the person Mr Junaid,@171151 I understand your frustration and I'm sorry about this. Please reply to our email with your concern. ^HA
1211675,@AmazonHelp I won't at all tolerate such behavior from you Amazon. This is unacceptable. Make sure you take proper action against such staffs of yours,non_action_or_context,3,0.23785561979018527,@AmazonHelp This is unacceptable https://t.co/o3dBWkSuIr,@796596 I'm so sorry for the delay! Please let us know if your order doesn't arrive by the 29th. We want to ensure you get it! ^GM
434439,@AmazonHelp yes i sent it today,non_action_or_context,1,0.5473473670065989,@AmazonHelp Sent it,"@518874 Thank you, Benjamin! We'll reach out to you as soon as we can. ^WJ"
434439,@AmazonHelp yes i sent it today,non_action_or_context,2,0.5473473670065989,@AmazonHelp Sent it,@307929 We've received your details and we'll reach out to you soon. ^GK
434439,@AmazonHelp yes i sent it today,non_action_or_context,3,0.5473473670065989,@AmazonHelp I sent it,@439229 Thank you for that. Our team will review and see what's going on! ^TR
845285,@AmazonHelp In French,non_action_or_context,1,0.6179118431609705,@AmazonHelp And this bit is in french 😔,"@526006 Hi Timothy, we would be glad to help. Please send an e-mail to __email__ :) ^SA"
845285,@AmazonHelp In French,non_action_or_context,2,0.5315786098044789,"@AmazonHelp In English it may be called something different. In French, it’s “gérer vos abonnements”.",@167366 Could you please explain more ? Is it concerning your Prime membership ? ^SM
845285,@AmazonHelp In French,non_action_or_context,3,0.5125716697070968,@AmazonHelp .in,@197583 We'd like to take a closer look into this. Kindly fill this form: https://t.co/beaaDm0muc and we’ll contact you at the earliest.^AU
1111497,"@AmazonHelp Rather than being concern about the customer problem, you are more concerned about the info that highlight your poor service.",non_action_or_context,1,0.3107230546953392,"@AmazonHelp I am not only concerned about the scheduled delivery, I am also concerned about the wrong information you provide about update status.","@691515 I'm sorry for the inconvenience.  Request you to please wait till the estimated delivery date given for the package to be delivered. Also, I will have this feedback forwarded to the concerned team internally. ^MK"
1111497,"@AmazonHelp Rather than being concern about the customer problem, you are more concerned about the info that highlight your poor service.",non_action_or_context,2,0.24992574832105982,@115830 I'm slightly concerned about the waste of your packaging... https://t.co/TJXhDsJy8v,@665591 Hi Rayha- If you'd like to leave direct feedback on the packaging of your order can you click here: https://t.co/lSVN3kb44b Thank you. ^NV
1111497,"@AmazonHelp Rather than being concern about the customer problem, you are more concerned about the info that highlight your poor service.",non_action_or_context,3,0.24877295420623569,@AmazonHelp Output will be apparent on the app and website. I don't think you are concerned about the issue or say customer.,@295989 reveal the outcome. Appreciate your understanding.2/2 ^HS
1338511,@AmazonHelp Are you saying I'll get login details later and can then query it by messaging? At the moment I feel annoyed that Amazon refuse to help.,account_login,1,0.260660941437849,@AmazonHelp Are you going to help???,@186222 Please share your details in the link given earlier by me and we'll help you in resolving your issue. ^ZH
1338511,@AmazonHelp Are you saying I'll get login details later and can then query it by messaging? At the moment I feel annoyed that Amazon refuse to help.,account_login,2,0.23627800959760312,"@AmazonHelp its saying i'll get a replacement, i need to return it!",@618727 We'll definitely look into it. Request you to connect with us here: https://t.co/1VFZrTxZa9 and we'll help you. ^OS
1338511,@AmazonHelp Are you saying I'll get login details later and can then query it by messaging? At the moment I feel annoyed that Amazon refuse to help.,account_login,3,0.22625552129530518,So many scam @115830 emails floating about at the moment 😅,@793983 Please be sure to report any suspicious e-mails to us here: https://t.co/q7RkKZpls3 ^CS
31837,@AmazonHelp i better stop ordering from @115850 and start ordering from elsewhere. there is no more time commitment or customer satisfaction left,non_action_or_context,1,0.3090408168982899,"@AmazonHelp I thing I should stop ordering from @115850 ,
This 4th consecutive time it happnd, still no response from courier. It's getting worse!!",@299954 I'm sorry about the situation. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG
31837,@AmazonHelp i better stop ordering from @115850 and start ordering from elsewhere. there is no more time commitment or customer satisfaction left,non_action_or_context,2,0.28107227086182507,@115821 never ordering from y’all again! 😡,"@423983 I'm sorry for the trouble! We'd love to help wherever possible. W/out posting personal info, can you tell us what's going on? ^JM"
31837,@AmazonHelp i better stop ordering from @115850 and start ordering from elsewhere. there is no more time commitment or customer satisfaction left,non_action_or_context,3,0.27941237944207054,"@AmazonHelp Better, thanks.","@641607 No worries, we'll always be here for you when you need us! ^JE"
2508105,@AmazonHelp Still trying. Changing deliver from yours to UPS or Fed Ex. But your customer service team can’t quickly help me. They all admit flaws in your system. I’d love to talk to a bigger boss who actually can do something.,delivery_issue,1,0.24658373009503903,@AmazonHelp Fed ex,@369036 Thank you for that information. In order to better assist you please contact us via chat or phone: https://t.co/hApLpMlfHN ^AR
2508105,@AmazonHelp Still trying. Changing deliver from yours to UPS or Fed Ex. But your customer service team can’t quickly help me. They all admit flaws in your system. I’d love to talk to a bigger boss who actually can do something.,delivery_issue,2,0.23053799293319954,@AmazonHelp I am tired of this. I want to talk to someone who can do something.,"@686831 I understand that you would like to talk to an account specialist. We're here to offer assistance. Please reach out to us and choose the ""phone"" option using the link provided by BH above.  ^SE"
2508105,@AmazonHelp Still trying. Changing deliver from yours to UPS or Fed Ex. But your customer service team can’t quickly help me. They all admit flaws in your system. I’d love to talk to a bigger boss who actually can do something.,delivery_issue,3,0.22553847984261502,@AmazonHelp I need to talk to someone who can actually help me,"@246876 We'd like to try to help! Without sharing account details with us, will you let us know what's going on? ^AB"
959386,@AmazonHelp そうなんですね！これから活用していきたいと思います。ありがとうございました！,non_action_or_context,1,0.8717552049008338,@AmazonHelp あ、そうなんですね。親切にありがとうございます🙇,@480792 とんでもないです。ご不明な点がございましたらご遠慮なくご質問ください。どうぞよろしくお願いいたします！SK
959386,@AmazonHelp そうなんですね！これから活用していきたいと思います。ありがとうございました！,non_action_or_context,2,0.8717552049008338,"@AmazonHelp そうなんですね！
わざわざありがとうございました。",@536639 とんでもないことでございます。その他ご不明な点がございましたら、お知らせください。TN
959386,@AmazonHelp そうなんですね！これから活用していきたいと思います。ありがとうございました！,non_action_or_context,3,0.8717552049008338,@AmazonHelp そうなんですね！わざわざ返信頂きありがとう御座います。,@507418 とんでもないことでございます。お手数をお掛けし申し訳ございませんが、どうぞよろしくお願いいたします。TN
962050,@AmazonHelp Why reschedule my order without any information and they mentioned as per customer request order reschedule,delivery_issue,1,0.35954502732711635,"@AmazonHelp Ur delivery dept has rescheduled the delivery &amp; disgustingly mentioned ""as per customer request""
Its too poor practice Mr @115851","@193294 That was unintended. However, could you confirm if you've reached out to our support team? ^MS"
962050,@AmazonHelp Why reschedule my order without any information and they mentioned as per customer request order reschedule,delivery_issue,2,0.3288717836946769,@AmazonHelp shitty company...you cancelled order without any information,"@169505 If an order is canceled, a correspondence is sent to the registered email id. Please check the same for more information. ^ZH"
962050,@AmazonHelp Why reschedule my order without any information and they mentioned as per customer request order reschedule,delivery_issue,3,0.2933878345233982,@115850 disappointed with Amazon service. they cancel my order without any information. Disgusting. It was a gift,@327440 You might have gotten one too about the same. I have shared your feedback with the concerned team. [2/2] ^HA
425081,@AmazonHelp I spoke with someone from your leadership group.  The items are made to order and your website was incorrect.  They are addressing the issue.  TY for your reply.,non_action_or_context,1,0.2653895423492064,"@AmazonHelp @AmazonHelp spoke with your customer care, but they are not helpful",@184483 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG
425081,@AmazonHelp I spoke with someone from your leadership group.  The items are made to order and your website was incorrect.  They are addressing the issue.  TY for your reply.,non_action_or_context,2,0.25825662234183755,@AmazonHelp I spoke to someone. thanks for your help.,@792277 You're absolutely welcome. Let us know if you need anything else.
425081,@AmazonHelp I spoke with someone from your leadership group.  The items are made to order and your website was incorrect.  They are addressing the issue.  TY for your reply.,non_action_or_context,3,0.25723238718733543,@AmazonHelp Thank you for your reply spoke to your customer care,@665610 Glad we were able to help you. Thank you for keeping us posted. ^SB
2766252,@AmazonHelp sir u refund my blance 9997. and 16.11 u agian refund amount revarece debit.,refund_issue,1,0.4749432758096954,@115850 sir please help me i am purchase amazon price 9997 but problem refund amount 9997 10.11.2017 after refund 16.11.2017 9997 amount debit whith out my permision. how it possibel. what is the privacy?a copy send sbi,"@281039 I'm sorry, did you report about this to our customer service team? ^SI"
2766252,@AmazonHelp sir u refund my blance 9997. and 16.11 u agian refund amount revarece debit.,refund_issue,2,0.3604001224123655,@AmazonHelp Got my refund amount. Thank You :),@707559 Glad you have received the refund. Thank you for keeping us posted. ^SB
2766252,@AmazonHelp sir u refund my blance 9997. and 16.11 u agian refund amount revarece debit.,refund_issue,3,0.35158072962221987,@AmazonHelp Sir ok..,@798150 We wouldn't be able to access your Amazon account details on Twitter. Kindly share the details from your registered email id through the link provided earlier and we'll get back to you at the earliest. ^SY
1409108,@AmazonHelp  https://t.co/UtpRGE9hcf,non_action_or_context,1,1.0000000000000002,@AmazonHelp  https://t.co/EOfJifm7WW,@191924 Le mieux serait de le signaler via ce lien  https://t.co/hgIrz98cdI ^SN
1409108,@AmazonHelp  https://t.co/UtpRGE9hcf,non_action_or_context,2,1.0000000000000002,@AmazonHelp  https://t.co/5FU00KEkqh,"@270228 My apologies. If you get in touch with us directly: https://t.co/JzP7hlA23B, we'll be happy to look into this with you. ^DC"
1409108,@AmazonHelp  https://t.co/UtpRGE9hcf,non_action_or_context,3,1.0000000000000002,@AmazonHelp  https://t.co/PoEmb1Fwgw,@248155 What was the delivery date provided in your order confirmation e-mail? ^BD
2981839,"@AmazonHelp こんにちは！まさか！公式さんからコメント頂けるとは！
これ、めちゃくちゃ人気らしいですね！これからも御社のご活躍期待しております！",non_action_or_context,1,0.8301451755024954,"@AmazonHelp こんにちは。質問なのですが、同居している父がAmazonMasterCardゴールドのプライム会員なので、家族会員にしてもらおうとした所、
Amazonプライムの管理情報をいくら探しても招待状を送る欄がありません。
どこを探したら見つかりますか？","@658862 お客様の操作環境ですが、アプリやモバイルサイトにて操作されておりますか？
アプリやモバイルサイトの場合には、機能が制限されているため表示されない可能性がございます。そのため、恐れ入りますが、PCサイトにて今一度ご確認いただければと存じます。TY"
2981839,"@AmazonHelp こんにちは！まさか！公式さんからコメント頂けるとは！
これ、めちゃくちゃ人気らしいですね！これからも御社のご活躍期待しております！",non_action_or_context,2,0.8301451755024954,@AmazonHelp こんにちは。エコーの招待メールは、いつごろ届きそうかわかりますか？ささいなことでもいいので、教えてもらえないですか？,@265733 Alexa端末につきましては、ご承知のとおり現在招待された方のみご購入いただけます。ご購入対象となった場合には、ご案内のEメールが送信されますためご了承ください。SM
2981839,"@AmazonHelp こんにちは！まさか！公式さんからコメント頂けるとは！
これ、めちゃくちゃ人気らしいですね！これからも御社のご活躍期待しております！",non_action_or_context,3,0.8301451755024954,@AmazonHelp こんにちは。先日Amazonギフト券チャージのやり方を教えていただいた者です。チャージが終了しアカウントに登録されたのですが、買い物でお支払い方法のコード入力とはどこに書かれてあるのですか？「次に進む」が表示されず買い物できません。どうすれば良いですか？,@119622 こんにちは、お問い合わせありがとうございます。ギフト券をチャージ済みの場合、コード入力は不要です。次に進めないとのことであれば、金額が不足している可能性がございます。出品者発送ですと別途送料が発生したり、お急ぎ便の代金が加算されているということはございませんか。ET
516656,"@AmazonHelp UPS; delayed, due between 12/2 and 12/4. Check back Thursday if not received.",non_action_or_context,1,0.37835744613383054,"@AmazonHelp Delivery date was for tonight by 8 pm, but now it says delivery estimate between 12/2 and 12/5.","@240700 I'm sorry your order is taking longer than expected to arrive! We strive to meet the delivery date provided at checkout but on rare occasions, delays may occur. Which carrier has been assigned to your order? You can check here: https://t.co/Y5jpI9ys9c ^BN"
516656,"@AmazonHelp UPS; delayed, due between 12/2 and 12/4. Check back Thursday if not received.",non_action_or_context,2,0.3724172388860641,@AmazonHelp 到着予定日が購入後に(12/1着→12/4ごろ到着予定に)1回伸びましたよ。先ほど確認したら発送連絡がようやく来てて明日には着くらしいです。インフルで体力無いから問い合わせもしんどいのでおとなしく待ちますわ。。。,@256165 このたびは、体調を崩されており、商品を心待ちにいただいているにも関わらずお待たせしてしまい申し訳ございません。大変恐れ入りますが、商品の到着まで今しばらくお待ちくださいますようお願いいたします。　MH
516656,"@AmazonHelp UPS; delayed, due between 12/2 and 12/4. Check back Thursday if not received.",non_action_or_context,3,0.369648984580948,"今気づいたんやけど
amazonで買った工具セット、12㎜レンチが2本入ってて10㎜レンチがない。不良品やんけ
は～～～～～～","@532180 ご不便をおかけしております。返品・交換のお手続きの際は、こちらのURLから返品受付センターをご利用ください&gt; https://t.co/InpU88Rh5P 
ご不明な点がありましたら、ご遠慮なくお知らせください。 YM"
495904,@AmazonHelp I just spoke to someone thank you!,non_action_or_context,1,0.540605717902928,@AmazonHelp Just spoke to someone and amazing customer service! Best customer service out there- thank you so much!,"@138101 Thank you for the positive feedback, Kristi! I'm glad we're able to help :-) ^LH"
495904,@AmazonHelp I just spoke to someone thank you!,non_action_or_context,2,0.4965420147798858,@115830 I spoke to someone - they say replacement ordered,@264534 Did they provide you a time-frame for when the replacement order will arrive?^PJ
495904,@AmazonHelp I just spoke to someone thank you!,non_action_or_context,3,0.4638689338924174,@AmazonHelp I just spoke to a rep -- they couldn't deliver the package.,@439815 Oh no! Did we give any further options or information when you contacted us? ^HC
2939146,@AmazonHelp  https://t.co/bzhvPNTrE5,non_action_or_context,1,1.0000000000000002,@AmazonHelp https://t.co/YLGS7NJvj3,"@760365 If you're still within the return policy, you can see your return/replacement options here: https://t.co/rlCX6L59am. If you're outside the window, please contact the manufacturer for warranty options. ^CL"
2939146,@AmazonHelp  https://t.co/bzhvPNTrE5,non_action_or_context,2,1.0000000000000002,@22732 @AmazonHelp  https://t.co/lbEYH8XZ1f,@136097 It looks like the order is set to arrive on Monday! Please keep us posted on its arrival! ^JO
2939146,@AmazonHelp  https://t.co/bzhvPNTrE5,non_action_or_context,3,1.0000000000000002,@AmazonHelp  https://t.co/PnzP2A1lg5,@416967 Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS
2480144,"@AmazonHelp Well, just tonight, still another one... also to the Panda locker... This also lists AMZL US as carrier. https://t.co/hZAxIMps3J",delivery_issue,1,0.35045084706817703,@AmazonHelp Can I deprioritize AMZL as a carrier?,"@500725 We'd be happy to review available options with you, please submit your info using the link provided by ^FR. ^NC"
2480144,"@AmazonHelp Well, just tonight, still another one... also to the Panda locker... This also lists AMZL US as carrier. https://t.co/hZAxIMps3J",delivery_issue,2,0.32936891192520806,@AmazonHelp It says AMZL US as the carrier.,@239081 Hi Teresa! Thank you for that information. This is something we want to research. You can greatly help u by providing additional details using this form: https://t.co/XUxdvrz61P ^CH
2480144,"@AmazonHelp Well, just tonight, still another one... also to the Panda locker... This also lists AMZL US as carrier. https://t.co/hZAxIMps3J",delivery_issue,3,0.306328375068237,@AmazonHelp It only lists AMZL US.,@173693 We'd like to have this looked into further; please relay details to us here: https://t.co/IbaAdP3ic4 ^MV
2850759,@AmazonHelp I contacted customer service and they have processed a refund for me. Lovely service! Thankyou ☺️,non_action_or_context,1,0.5814539025319395,@AmazonHelp I contacted customer service and they have assured action within 2-3 days.,@297518 I'd like to take a closer look. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD
2850759,@AmazonHelp I contacted customer service and they have processed a refund for me. Lovely service! Thankyou ☺️,non_action_or_context,2,0.32689856394599565,@AmazonHelp Contacted customer care and booked installation,@191528 I'm sure the installation will be completed soon. ^SI
2850759,@AmazonHelp I contacted customer service and they have processed a refund for me. Lovely service! Thankyou ☺️,non_action_or_context,3,0.31988834273158173,@AmazonHelp I contacted customer service team and got it resolved. Thanks.,@242533 We're glad your issue is resolved. Please feel free to get back to us for further concerns. ^BV
1373382,@AmazonHelp Not cool at all https://t.co/02MFpAEJ97,non_action_or_context,1,0.6303575926833704,"@AmazonHelp Not cool Amazon, not cool. https://t.co/zx969ENSPy","@151574 Oh no! I'm so sorry to see that, Vicky. We'd like to look into this with you. When you have a moment, please reach out to us via phone or chat here: https://t.co/JzP7hlA23B. ^BL"
1373382,@AmazonHelp Not cool at all https://t.co/02MFpAEJ97,non_action_or_context,2,0.48138597665813315,"@AmazonHelp I have not. Cool beans, thanks!",@258294 You're welcome! Reach back out if you ever need us. We're here for you! ^AN
1373382,@AmazonHelp Not cool at all https://t.co/02MFpAEJ97,non_action_or_context,3,0.48112057719130774,@AmazonHelp Not at all,"@441113 Hi, please log into your seller acc &amp; send message with case IDs referenced, as seller support are best placed to help. ^TS"
490536,"@AmazonHelp Gracias, se me olvidaba decir que soy usuario PRIME, lo peor de todo es que esto ya me ha pasado más veces con esta agencia de transportes...la vez anterior con unos cuentos que le compre a mi hijo por su cumpleaños, llegaron 3 días tardes, se lo tuve que dar pasado su cumpleaños",non_action_or_context,1,0.3069207668822381,#AmazonLogistics parece lo peor que le ha pasado a @115821 . Dejen a los expertos en envíos hacer su trabajo.,"@401090 Hola, Maribel. Sin compartir información de tu cuenta, dinos, ¿tienes problemas con alguno de tus pedidos actuales? ^CR"
490536,"@AmazonHelp Gracias, se me olvidaba decir que soy usuario PRIME, lo peor de todo es que esto ya me ha pasado más veces con esta agencia de transportes...la vez anterior con unos cuentos que le compre a mi hijo por su cumpleaños, llegaron 3 días tardes, se lo tuve que dar pasado su cumpleaños",non_action_or_context,2,0.2865052397499181,@AmazonHelp anteriormente me ha pasado con unas luces Led y tuve que llamar mas de 10 veces para que me resolvieran el problema.. tanto a amazon como al transportista,"@330901 Cristian, por estos medios no contamos con acceso a tu cuenta. Por esto te recomendamos entrar en contacto con nuestro departamento de Servicio al cliente para que te puedan ayudar: https://t.co/3VUNgKvI9r ^FZ"
490536,"@AmazonHelp Gracias, se me olvidaba decir que soy usuario PRIME, lo peor de todo es que esto ya me ha pasado más veces con esta agencia de transportes...la vez anterior con unos cuentos que le compre a mi hijo por su cumpleaños, llegaron 3 días tardes, se lo tuve que dar pasado su cumpleaños",non_action_or_context,3,0.26997912176942557,@AmazonHelp muchas gracias. Como he comentado anteriormente alguna vez me ha pasado ya con esta empresa de mensajería,"@707775 Con gusto Jose, cualquier incidencia o comentario puedes reportarla con Servicio al Cliente directamente y con gusto te asistiremos. ^KS"
1072661,@AmazonHelp Thx for info.I'll follow.Kindly consider this request and initiate the refund process and make a note I didn't received this item @115850,refund_issue,1,0.2833761875663377,@AmazonHelp thx,@486412 Of course! We're here to help. A member of my team will be in touch soon.
1072661,@AmazonHelp Thx for info.I'll follow.Kindly consider this request and initiate the refund process and make a note I didn't received this item @115850,refund_issue,2,0.2833761875663377,@AmazonHelp Thx!,@424631 You're welcome! Please let us know if you need anything else.  ^AG
1072661,@AmazonHelp Thx for info.I'll follow.Kindly consider this request and initiate the refund process and make a note I didn't received this item @115850,refund_issue,3,0.2833761875663377,@AmazonHelp Thx u,@324486 You're welcome. ^PS
504917,"@AmazonHelp Unfortunately i do not speak french, can you tell me the correct buttons/links i've got to click?",non_action_or_context,1,0.3508032567326885,@AmazonHelp Unfortunately,"@249059 Thanks for confirming that, Robert! What information or options were you provided when you contacted us? Keep us posted! ^CS"
504917,"@AmazonHelp Unfortunately i do not speak french, can you tell me the correct buttons/links i've got to click?",non_action_or_context,2,0.2608839037716551,@AmazonHelp You tell me https://t.co/GimsUa98Zh,"@338511 Sorry to hear about this, Phil. Please contact us via phone/chat so we can look into this w you: https://t.co/JzP7hlA23B ^MW"
504917,"@AmazonHelp Unfortunately i do not speak french, can you tell me the correct buttons/links i've got to click?",non_action_or_context,3,0.23661150914039214,@115830 Please can you tell me the email address for customer services?,@727532 You can contact us here: https://t.co/qy3J25dhoJ ^AF
439315,@AmazonHelp I haven't.,non_action_or_context,1,1.0,@AmazonHelp I haven’t 😕,@227882 Could you test out with other devices or on another connection if possible?^PJ
439315,@AmazonHelp I haven't.,non_action_or_context,2,0.6323505547157467,@AmazonHelp Haven't received any,"@171125 I'm sorry about that, write to us here: https://t.co/GIJyeYqKE0 &amp; we'll be glad to help you with available options. ^MJ"
