tweet_id,author_id,created_at,text,parent_tweet_id
2428239,697193,Tue Nov 14 20:22:31 +0000 2017,@AmazonHelp My work building isn't open until 8. The company has actually claimed the building was closed even before it actually does at 5. Will you be able to re-ship this using a different company?,2428238
838300,319496,Fri Oct 13 11:36:29 +0000 2017,@AmazonHelp What details u need ...can I share order number,838299
2230532,650919,Thu Oct 19 16:33:33 +0000 2017,@AmazonHelp The call center contacted &amp; they haven’t received my shipment because it’s still at your sort facility in Wallingford CT (60 mi from me)!,2230531
2937460,812008,Wed Nov 29 11:58:43 +0000 2017,"@AmazonHelp No,es gratuito este teléfono de atención al cliente?",2937461
2454103,703030,Tue Oct 31 13:04:34 +0000 2017,@AmazonHelp So I DM’d the info and they told me they couldn’t help... so what now?,2454102
2251886,169318,Sun Oct 29 06:40:00 +0000 2017,"@AmazonHelp Yes, I did",2251885
1687062,512350,Mon Nov 06 20:01:48 +0000 2017,@AmazonHelp My friends one has been dispatched but mine still says not yet dispatched,1687061
1582926,363792,Sat Nov 04 20:51:05 +0000 2017,@AmazonHelp Yes that’s correct my laptop is getting full 🙈,1582925
885359,330228,Sat Oct 14 05:53:28 +0000 2017,@AmazonHelp How is this possible..i gave you my number..and you cant arrange a callback @115851 is this how amazon treats customer #fedup,885358
832700,199335,Fri Oct 13 07:37:24 +0000 2017,@AmazonHelp I haven't received any msg stating with resolution.. I request you  people to get in touch with me on call . My number is 9923440000.,832699
1758662,529400,Tue Oct 17 21:15:56 +0000 2017,@AmazonHelp was told to cancel my order and re-order but it didn't show up in the canceled tab in my account. Rep had to email me,1758660
706856,288994,Wed Oct 11 16:48:30 +0000 2017,@AmazonHelp Just been on thr phone. But since the call center is in the Philippines they cant assist me other that referring the delivery to tomorrow,706854
224653,169677,Thu Oct 05 16:56:18 +0000 2017,"@AmazonHelp Yes I do, but the address I have received it at before is now saying it is unavailable in my area.",224652
1125135,332756,Sat Nov 25 11:48:24 +0000 2017,"@AmazonHelp No, your colleague claimed they wouldn’t tell her what the delay was and said she can’t do anything about it. I can’t believe I pay £80 for the privilege of being ignored.",1125134
1127370,385792,Wed Oct 25 07:27:47 +0000 2017,@AmazonHelp No help received. No one has clue where my goods is. Why you guys tie up with poor courier services who put fake delivery alerts,1127369
137113,146920,Fri Nov 24 10:13:11 +0000 2017,"@AmazonHelp It says ""Preparing for shipment"" again, there was a delivery date before",137112
2611662,738484,Fri Nov 17 12:17:18 +0000 2017,@AmazonHelp I had a 6 month student prime plan,2611661
2318152,672027,Mon Nov 13 10:57:00 +0000 2017,"@AmazonHelp je n'avais pas ce mail, le support n'a jamais voulu me donner de contact direct... Etes-vous bien sur qu'il s'agit du bon service ? (la demande a déjà été mal orientée une fois dixit le support), je peux aussi vous donner le mail associé au compte en DM...",2318151
980116,171151,Fri Nov 03 05:24:29 +0000 2017,@AmazonHelp See finally it's me who has to suffer and i have called the Amazon customer care.,980115
2460258,704508,Sun Nov 26 19:02:48 +0000 2017,@AmazonHelp Well first of all maybe they should try to ring the bell to try and deliver it,2460257
2146730,631055,Fri Nov 10 04:37:04 +0000 2017,@AmazonHelp @532572 Wow!!! So impersonal and unprofessional @115821. The customer service and guarantees are going down the tube. I️ personally ordered 1 day shipping on presents for the boys bday 2 days ago. So@e just shipped today. Ridiculous.,2146729
2683542,301054,Sun Nov 19 15:52:00 +0000 2017,@AmazonHelp Dispatched today,2683541
1446405,455627,Fri Nov 03 06:26:26 +0000 2017,@AmazonHelp I've re-ordered the product. Promised delivery date is today. I am pretty sure the same lame excuse will be used for non-delivery,1446404
2279015,662611,Sat Nov 11 19:19:11 +0000 2017,@AmazonHelp This isn’t even close I mean it’s blatantly obvious. This will be my fifth camera I’m very familiar with the product this was an ad on camera but yeah it is definitely scratched up and worn.,2279014
707849,289221,Tue Oct 10 20:38:01 +0000 2017,@AmazonHelp  https://t.co/PbIqznp7ae,707848
2393470,689142,Tue Nov 14 11:42:42 +0000 2017,@AmazonHelp Ok mais c'est signalé a chaque fois en fait.,2393469
802344,311192,Thu Oct 12 17:13:42 +0000 2017,"@AmazonHelp Ok. So there are subtitles for this season, right?",802343
2151870,632356,Sun Nov 26 13:36:46 +0000 2017,. @AmazonHelp this is the order number 202-9088342-1225146 This is the 2nd item not delivered to @632357 for the woman's refuge,2151874
694383,285580,Fri Nov 03 08:03:04 +0000 2017,@AmazonHelp Filled the form hope to get my refund .,694384
124000,143734,Fri Nov 24 01:40:51 +0000 2017,"@AmazonHelp I gave the e-mail address linked to the account, but it seems that only a specialist could take care my refund &amp; closing the account!",123999
1510491,470590,Fri Nov 03 15:32:12 +0000 2017,@AmazonHelp It was delivered yesterday &amp; I have picked it up from locker but order is still showing as out for delivery. Does that mean I get a refund?😎 https://t.co/sSz4Pf4mhU,1510489
2599760,735957,Fri Nov 17 10:04:29 +0000 2017,@AmazonHelp I already did it but your useless staff can’t help me out .. they are not ready to give me product instead of money ... And don’t you verify amazon fulfilled order before delivering it?,2599759
134920,146411,Fri Nov 24 12:04:01 +0000 2017,"@AmazonHelp It states (yesterday) ""8:12 PM
Customer requested to forward to a new address
Doncaster, GB""",134919
179557,158295,Wed Oct 04 09:22:03 +0000 2017,@AmazonHelp But do tell me atleast why you announce winners personally why not publicaly? ... it directly means that you didnt really announce result,179558
926320,337296,Sat Oct 14 10:26:14 +0000 2017,"@AmazonHelp No, because specifically Amazon Shipping doesn't say what driver had my package. Either way I've contacted customer services.",926319
2627668,742155,Fri Nov 17 17:03:09 +0000 2017,"@AmazonHelp Chez vous ""En cours de livraison"", chez eux ""Colis refusé"". Alors que j'ai été chez moi et joignable toute la journée. Mais votre service client téléphonique m'a dit que Colis Privé avait eu un souci et ils m'offrent un mois prime de plus... Wouaw...",2627666
1943703,273853,Wed Oct 18 16:35:31 +0000 2017,"@AmazonHelp Well, I pre-ordered it in May for release date delivery, which was yesterday. In my account the order is still open with no delivery date.",1943702
2928918,355585,Wed Nov 29 06:00:33 +0000 2017,"@AmazonHelp I am on hold with UPS. I received notice from UPS my package was delivered and Amazon shows the same tracking info as UPS. Since the delivery says it was made at 9:30 at NIGHT, it seems like a UPS issue. Thank you for your quick reply!",2928919
486683,230812,Tue Nov 21 14:05:53 +0000 2017,@AmazonHelp Any news?,486684
1365456,437909,Fri Oct 27 21:46:10 +0000 2017,@AmazonHelp No. The movie steams in HD but it should be streaming in UHD. The bandwidth is there.,1365455
2614130,738998,Fri Nov 17 13:19:05 +0000 2017,"@AmazonHelp I ordered another item this same day, same order. The same carrier delivered on 11/10. I do not see either replacement orders in my recent orders. Nor do i have an email confirmation in my inbox. https://t.co/Ofw8HYaASh",2614132
1346635,391986,Fri Oct 27 18:08:12 +0000 2017,"@AmazonHelp Fait ! Et la réponse est ""normalement ça doit arriver aujourd'hui, rappelez demain si c'est pas le cas"" donc je m'assois sur mon colis",1346632
248124,174950,Thu Oct 05 17:22:40 +0000 2017,@AmazonHelp Thanks!got an email confirming that payment recieved,248123
2393586,689157,Tue Nov 14 11:07:20 +0000 2017,"@AmazonHelp Amazon販売発送商品を購入し、届いた商品が破損しており、交換してもらったところ、交換で届いたものも違う位置が破損していて使用できないといった状態です
先程返品手続きをさせていただきました",2393589
2757868,686831,Tue Nov 21 04:12:55 +0000 2017,"@AmazonHelp Great, so apparently amazon doesn't even go along with amazon. I called. I asked for a account specialist. The person said ""account specialist are email only""...",2757867
2668731,750328,Sun Nov 19 11:24:29 +0000 2017,@AmazonHelp I had a feeling it must have been an error...a small bottle of hair oil of Rs85 cannot cost more than Rs3000!,2668730
2315884,671499,Fri Oct 20 06:59:55 +0000 2017,"@AmazonHelp Regardless if the preferences have been updated, the courier should not leave parcels as per your website https://t.co/ss2EDRFnxY",2315883
1814091,213585,Thu Nov 30 19:24:20 +0000 2017,@AmazonHelp We didn’t get any email from your team ..,1814092
93496,136262,Thu Nov 30 16:12:31 +0000 2017,"@AmazonHelp Oh I get it, so not actually shipping at all and not what used to happen when I signed up for prime",93495
2211815,329014,Sun Nov 26 14:25:30 +0000 2017,@AmazonHelp Thanks.  I will be exchanging it ASAP.,2211816
283542,183546,Fri Oct 06 13:35:12 +0000 2017,@AmazonHelp Pls return my money as soon as possible else I am going to lodge an FIR against amazon .... @115821 @AmazonHelp,283540
2931893,810908,Wed Nov 29 10:34:01 +0000 2017,@AmazonHelp Yes a tcl p55 607 tv. From https://t.co/PvniwXOXEK llc. Very bad service. Bait and switch,2931892
486761,230822,Fri Dec 01 15:34:11 +0000 2017,"@AmazonHelp Pues si, tengo un pedido pendiente, con el siguiente mensaje ""Nueva fecha de entrega: 29 nov - 4dic Lamentamos que tu paquete vaya con retraso. Si no lo has recibido antes del martes, 5 de diciembre, vuelve a esta página para ver las opciones disponibles.""",486764
89277,135305,Sat Dec 02 08:41:11 +0000 2017,"@AmazonHelp Sì, come ogni anno!! ❤️",89276
1558066,481575,Sat Nov 04 13:14:37 +0000 2017,@AmazonHelp It's been a week... completely headache....Call me 9561736805,1558065
1031897,238196,Mon Oct 23 05:19:04 +0000 2017,@AmazonHelp Fascinating. Touch ID login doesn’t show up as option any more. Perhaps that’s because the app appears now to be always logged in. Insecure.,1031895
180505,158445,Wed Oct 04 11:52:30 +0000 2017,@AmazonHelp Now someone else is helping me in chat. What's wrong with the video game department? I had these issues last year too,180506
972739,127970,Sun Oct 22 09:28:09 +0000 2017,@AmazonHelp Not much. 42 mins for a refund. My parcel was delivered to the wrong place but refund takes 5-7 days. And you can't send a replacement. 💩💩💩💩,972737
1046099,367294,Mon Oct 23 10:39:35 +0000 2017,@AmazonHelp Devo fare l'acquisto su amazon.it ma è come se fosse un account diverso con la mia mail e non fosse prime,1046097
2721722,763625,Mon Nov 20 10:30:53 +0000 2017,"@AmazonHelp Unless you mean setting this preference on individuals orders as I make them, which, if that's what you mean, that makes no significant difference to the way AMZL handles a package.",2721721
486675,230812,Tue Nov 28 02:50:17 +0000 2017,@AmazonHelp It’s been a week since 21st November. Still haven’t received the cashback.,486676
2304221,219089,Sun Nov 12 22:17:05 +0000 2017,"@AmazonHelp I discussed my overdue order via online chat. The agent looked into and promised a delivery by 9pm. It didn't arrive.  After much conversation they promised it would be by 10pm, despite all of my reservations and past experiences.",2304219
1672019,508913,Mon Nov 06 21:10:22 +0000 2017,"@AmazonHelp No error message, it appears to go to the page then switches off before any icons come up",1672018
2383743,676548,Fri Oct 20 07:54:46 +0000 2017,@AmazonHelp In India you can't sell any thing above MRP you operating in India not in usa,2383742
2470152,706563,Wed Nov 15 11:08:29 +0000 2017,@AmazonHelp What do you think ? I am also waiting for another one you pretended to have tried to deliver on Sunday.  None of your delivery are easy.  It s a mess. And the call center is useless,2470151
608088,264530,Thu Nov 23 08:19:58 +0000 2017,"@AmazonHelp Still waiting for the pickup
Bhavesh had promised for today 10am-1pm
Same has been passed.",608087
227339,170230,Thu Oct 05 08:44:14 +0000 2017,@AmazonHelp delivery dates: sept27-29th. I cant see a stsatus anywhere,227338
1494741,467063,Fri Nov 03 11:20:01 +0000 2017,"@AmazonHelp 単に店舗側の対応が遅くなっただけのようです。商品は受け取りました。
とりあえず連絡まで。",1494742
378507,205821,Tue Oct 10 05:48:16 +0000 2017,@AmazonHelp It was a kindle book I accidentally purchased with 1-click.,378506
2913160,806440,Wed Nov 29 07:03:08 +0000 2017,"@AmazonHelp Obviously I understand items are dispatched after I order and before they arrive...
I'm querying why I paid €15 for expedited shipping for an item you have in stock, but won't dispatch it for 7 days 🤷🏻‍♂️",2913158
910373,336241,Fri Oct 13 19:54:43 +0000 2017,@AmazonHelp Yes it is and I was watching it on my Sony box on the amazon prime app on the tv,910372
2396328,689763,Sun Nov 26 18:07:33 +0000 2017,@AmazonHelp Feedback left. Having a nice sunday?,2396327
2967731,818687,Wed Nov 29 23:58:03 +0000 2017,"@AmazonHelp I mean, I was streaming music on the from about 5:15pm-6:00 without difficulty. I just streamed one full song on echo Without Interruption. I can stream The U2 Experience on my phone without difficulty. But I ask Alexa to play it, it starts immediately then stops after 30 seconds",2967730
71824,130691,Thu Nov 30 10:18:59 +0000 2017,@AmazonHelp Are you still appreciating my patience as it’s about to run out. I haven’t received any sort of communication so far. It was supposed to be a friend’s birthday gift which you’ve effectively ruined.,71826
1097682,379031,Tue Oct 24 04:32:12 +0000 2017,@AmazonHelp Using my Phone Data. But I have Verizon and ever other app works,1097677
1152642,391228,Tue Oct 24 17:26:09 +0000 2017,@AmazonHelp why are you trying to help me,1152640
2473499,391918,Wed Nov 15 13:47:21 +0000 2017,@AmazonHelp Not as of this morning. Will check again later.,2473498
536611,244339,Sat Dec 02 14:49:17 +0000 2017,@AmazonHelp Enquête et remboursement 😕,536610
290398,185172,Fri Oct 06 15:53:35 +0000 2017,@AmazonHelp ¡Ahí estaremos el 13! ¿Sabemos si viene con subtítulo en castellano?,290399
1638620,501075,Tue Oct 17 13:54:00 +0000 2017,@AmazonHelp Amazon carrier. My doorbell is broken so he phoned. The call location said Seattle so I assumed it was a scam call and didn't answer.,1638619
341565,197583,Sat Oct 28 07:24:12 +0000 2017,@AmazonHelp .in,341566
2734040,765652,Tue Nov 21 10:59:59 +0000 2017,"@AmazonHelp Sí, son los libros que más compro",2734039
1566724,483565,Sat Nov 04 19:06:49 +0000 2017,@AmazonHelp  https://t.co/M10rBtAHUD,1566681
77623,133292,Thu Nov 30 12:47:12 +0000 2017,@AmazonHelp Okay. I just reported it,77622
494939,233032,Fri Dec 01 17:59:47 +0000 2017,@AmazonHelp Ordered on Sunday item was eligible for Prime &amp; sold by Amazon. Not happy that it took 4days to arrive What’s the point of paying for Prime?,494937
2543905,242731,Thu Nov 16 13:33:18 +0000 2017,"@AmazonHelp I was here before you ! @AmazonHelp  Hire me , I would make a better digital support guy  :p",2543904
349914,199255,Sun Oct 08 11:08:13 +0000 2017,@AmazonHelp Books,349913
1157932,392389,Tue Oct 24 16:51:50 +0000 2017,@AmazonHelp I had a verified counterfeit product and I HAD to explain your A-Z guarantee policy. They were NOT going to issue refund.,1157931
321639,192626,Sat Oct 07 13:28:10 +0000 2017,@AmazonHelp https://t.co/9wlkgsmGf5,321636
111895,140848,Thu Nov 23 20:21:18 +0000 2017,@AmazonHelp Since when? It was always advertised as free next day delivery.,111896
2166481,497245,Thu Nov 09 18:08:59 +0000 2017,"@AmazonHelp Yep emailed them twice, no response. Not impressed. Can't you access a system to see where the order is? Can't anyone?",2166480
1648170,503522,Tue Oct 17 14:38:33 +0000 2017,@AmazonHelp Y al final los perjudicados somos los mismos. Otro día más que me quedo sin recibir el pedido,1648169
2193211,641876,Thu Nov 09 18:59:50 +0000 2017,@AmazonHelp It happens when I click here (see pic) is that where I see the student offers? https://t.co/5glhO1OpwT,2193212
1104605,203003,Tue Oct 24 00:08:46 +0000 2017,@AmazonHelp If you tell me how to find that out I can check.,1104604
1201930,402402,Sun Oct 29 04:32:54 +0000 2017,@AmazonHelp sir I know AMAZONE I dont knoe any manufacturer and payment was made to you,1201929
1122307,384706,Wed Oct 25 06:54:48 +0000 2017,"@AmazonHelp No me soluciona nada,no me deja enviar ningun correo dado que el articulo esta cancelado pero el cobro esta hecho,pero mi dinero no devuelto",1122306
494807,199654,Fri Dec 01 18:21:39 +0000 2017,@AmazonHelp Nope still says by 8pm but if that we’re the case it would have been shipped by now,494805
2761491,625793,Tue Nov 21 06:46:24 +0000 2017,"@AmazonHelp You just send mails , last time you sent mail to solve the problem within 48 hours, but you did nothing.",2761490
2166476,497245,Thu Nov 09 14:34:20 +0000 2017,"@AmazonHelp Nope, absolutely nothing. Not the usual level of service from you guys!",2166475
2319680,437751,Thu Oct 19 23:38:43 +0000 2017,@AmazonHelp Attached the replacement id above. It shows the only option to get it replaced while i want a refund 2 buy some other product btr dan that 1 https://t.co/EJJRwONQdf,2319679
318767,164814,Tue Oct 10 10:29:42 +0000 2017,@AmazonHelp i am sharing this information since 5-6 days and calling to customer care nobod is responding properly. @AmazonHelp,318766
230605,170931,Thu Oct 05 09:45:27 +0000 2017,"@AmazonHelp Send item on 24th sept and shipping charge Rs 94
Already send courier receipt",230607
1996363,590308,Sun Nov 26 10:35:39 +0000 2017,@AmazonHelp No it hasn't been dispatched but the 'cancel order' button doesn't do anything. Could do with some help before it's too late.,1996364
2935848,811659,Wed Nov 29 11:57:59 +0000 2017,@AmazonHelp Yeah she just told me that it would be coming tomorrow when I’m not in. As I said TERRIBLE SERVICE!,2935847
1733901,523623,Tue Nov 07 16:38:38 +0000 2017,@AmazonHelp I will not be able to repeat the same again and again. You can follow me and I can DM,1733900
1099303,379409,Sun Oct 15 07:05:47 +0000 2017,@AmazonHelp i need explanation,1099300
1508656,398094,Fri Nov 03 14:25:02 +0000 2017,@AmazonHelp It will help if it instantly allows me to download once you've taken my money. I'm still waiting.,1508655
324158,159034,Sun Oct 08 07:15:49 +0000 2017,"@AmazonHelp What issue ur talking u make fool of us use our money ,didn't deliver product or deliver it to wrong address.and want us to satisfy with",324155
2159366,634261,Thu Nov 09 04:09:01 +0000 2017,"@AmazonHelp Si, ya esta resuelto por parte del team de @116875 Por eso les digo que excelente servicio.",2159369
2399564,404533,Fri Oct 20 11:52:52 +0000 2017,@AmazonHelp Good part is. Supervisor here was helpful. He helped me track package and delivered it. if i wouldn't have come. I wud have got it on monday,1212277
2309314,669795,Mon Nov 13 04:22:21 +0000 2017,@AmazonHelp Ayer en cuanto me llegó el correo,2309313
2504962,714331,Wed Nov 15 21:25:40 +0000 2017,@AmazonHelp Thanks for the reply!! That helps a lot!!,2504961
505011,235776,Sat Dec 02 20:36:08 +0000 2017,@AmazonHelp All good. Package arrived late last night.,505009
2551996,724933,Mon Oct 30 18:04:05 +0000 2017,@AmazonHelp And upon that your guys are ranting that it's my mistake even though 2 days after I ordered it's showing dispatch pending,2551992
179682,158316,Wed Oct 04 11:18:13 +0000 2017,"@AmazonHelp Me habéis hecho cambiar de contraseña. Ha desaparecido un pedido urgente que había hecho.
(1/2)",179683
2312804,670700,Mon Nov 13 09:06:49 +0000 2017,@AmazonHelp Did you find an answer? X,2312802
1082372,375313,Mon Oct 23 21:04:38 +0000 2017,@AmazonHelp https://t.co/HnnfaZtIQU,1082370
1387125,442766,Mon Nov 20 07:26:13 +0000 2017,@AmazonHelp Thank you so much!,1387124
1101930,380009,Tue Oct 24 08:59:31 +0000 2017,"@AmazonHelp I dont think it was, i dont normally tick the box for gifts but i will in future",1101929
2520616,704103,Thu Nov 16 01:41:46 +0000 2017,@AmazonHelp Thank you very much!! You guys are the best!,2520615
46530,126332,Wed Nov 01 18:42:27 +0000 2017,"@AmazonHelp The investigation I was told to wait 24hrs for, said that “the carrier has confirmed it has been delivered” obviously it hasn’t been",46529
929625,340564,Sat Oct 21 16:44:12 +0000 2017,@AmazonHelp They aren't leaving a card. I only know it's there cos the app tells me. Today it was left in the mud in the rain! 😡,929624
124071,143748,Fri Nov 24 01:26:34 +0000 2017,@AmazonHelp Vendido y emviado por Amazon,124072
661432,277600,Thu Nov 23 01:28:56 +0000 2017,@AmazonHelp すみません…。本当品物はちゃんと受け取りましたです。,661431
869874,326548,Sun Oct 22 05:17:07 +0000 2017,@AmazonHelp Isn't that worrying? Your rival steals a very good show and you just ask people to wait? 😑 This is us is important. S02 needs to be on prime,869873
1161587,231482,Sun Oct 15 19:18:01 +0000 2017,"@AmazonHelp It doesn't show as an order available for packaging feedback, I'll check back later to see if it will let me",1161586
172257,156253,Fri Nov 24 22:39:12 +0000 2017,"@AmazonHelp Merci du retour, c'est fait !",172256
2696103,757623,Tue Oct 31 18:49:53 +0000 2017,"@AmazonHelp I am a frequent customer of your games department and I never received an email of a change, this is unacceptable",2696099
2605719,627565,Mon Oct 30 22:07:26 +0000 2017,"@AmazonHelp I've had to call 4 times.  My order was late, then cancelled.  I reordered and then half of it showed up.  Someone has to fix Vegas",2605718
1370728,439071,Sat Oct 28 00:00:40 +0000 2017,"@AmazonHelp Well, it's 8pm, and still no package.",1370727
638595,271454,Wed Nov 22 19:43:18 +0000 2017,@AmazonHelp @115851 @115821 Why do you think it is okay to charge a customers credit card 20 plus times the amount your supposed to and have still not resolved the issue after a month? #AmazonIsBroken,638594
126822,144468,Fri Nov 24 03:30:34 +0000 2017,"@AmazonHelp This is so frustrating. What is the point of being a Prime member? I don't even need the money back, just give me Amazon Pay credit. Amazon makes mistakes, you pay money and get away with it. Consumers make mistakes, we need to suffer and live with it?",126820
1525931,473916,Fri Nov 03 21:53:00 +0000 2017,"@AmazonHelp Address is UPS store, with suite &amp; box number. Twice they couldn't find it (2 distinct ords &amp; on 3rd ord they found smwhr else to deliver it",1525930
215105,167107,Thu Oct 05 01:36:30 +0000 2017,@AmazonHelp Yes the order was on Amazon,215106
2319458,389945,Tue Nov 14 14:02:50 +0000 2017,@AmazonHelp Bah j’vzis leur faire un chat avec eux alors,2319457
2102477,620873,Wed Nov 08 12:26:57 +0000 2017,@AmazonHelp 今日初めての使用なので色々ととまどっています(苦笑)なんとか曲を購入することに成功しました。お騒がせしました。,2102476
487632,231074,Fri Dec 01 17:59:36 +0000 2017,@AmazonHelp Espero que así sea https://t.co/WkHHYjZCZo,487629
2712510,761540,Mon Nov 20 03:31:30 +0000 2017,"@AmazonHelp It says, ""Shipped with AMZL US""  is that it?",2712509
176357,138674,Sat Nov 25 01:29:20 +0000 2017,"@AmazonHelp I'm sorry, I didn't seem to find the ""chat"" button so I just ended up emailing, it will have to do. Thank you for all your help and the others that messaged me too, I'm hoping to just get this all resolved ASAP and enjoy my book. Hope you have a nice day. Again, thanks",176356
9131,117633,Wed Nov 01 00:17:07 +0000 2017,@AmazonHelp I appreciate the quick reply!!!,9130
1317483,427730,Fri Oct 27 08:23:21 +0000 2017,@AmazonHelp  https://t.co/jo78AI7uCS,1317481
764174,125135,Wed Oct 11 21:37:36 +0000 2017,@AmazonHelp The thing I want to return is faulty but you have told me to return by Friday. I won’t be able to get to a printer. If I could send,764171
556997,250060,Sat Dec 02 21:21:15 +0000 2017,@AmazonHelp Is it possible to hold 40000,557003
980709,352529,Sat Oct 14 08:46:43 +0000 2017,@AmazonHelp With that response I guess you didn't read my message clearly. IT WAS NOT LEFT IN MY SAFE PLACE!!!! It was left on top of a bin!!! I do have,980707
197557,162480,Wed Oct 04 19:20:47 +0000 2017,@AmazonHelp Nach 20:00 ist der Vorschlag eigentlich auch gar nicht so schlecht 😂,197558
1578304,439219,Sat Nov 04 19:02:58 +0000 2017,@AmazonHelp Also two failed deliveries and NO details on courrier location or contact so I could have collected. Failure on all counts #justsaying,1578302
1458956,458633,Thu Nov 02 20:52:44 +0000 2017,"@AmazonHelp I gave ‘delivery feedback’ the other day, will that get picked up and responded to? Or do I have to do the tricky complaints system?",1458955
2306470,532172,Mon Nov 13 00:47:34 +0000 2017,@AmazonHelp i did get a hold of then a few days ago they just got back to me sent me the same mail and will not offer to open the account. they do not help. apoligize and ask nothing. mean,2306469
60268,129777,Wed Nov 01 21:05:52 +0000 2017,@AmazonHelp I've emailed and called several times. Options included 'priority delivery' for Tuesday morning. It's Wednesday night.,60267
2933597,811211,Wed Nov 29 09:30:47 +0000 2017,"@AmazonHelp One order is Amazon for both. The other has one item which is sold by TelComponents and fulfilled by Amazon, with the other items sold and fulfilled by Amazon.",2933595
2718483,280281,Mon Nov 20 09:01:25 +0000 2017,@AmazonHelp Advised me nothing. She had absolutely no idea on what to do &amp; I told that’s half of the problem. I have emailed complaints &amp; responses are embarrassing. I expect contract not via email from the so called flex team asap! 👎🏻😡@115851,2718482
505931,236052,Fri Dec 01 21:13:10 +0000 2017,"@AmazonHelp Then the shipment today ""couldn't be delivered due to business being closed"" when in reality it's a residence and no one ever showed up ---",505929
1252967,413925,Thu Oct 26 05:55:24 +0000 2017,@AmazonHelp I was charged 79 pounds and I use .co.uk,1252969
1245410,130119,Thu Oct 26 00:10:46 +0000 2017,"@AmazonHelp it was actually the GUARANTEED delivery date, and yes, you missed it officially as of 10 minutes ago",1245411
1426691,120265,Thu Nov 02 05:17:22 +0000 2017,@AmazonHelp Kab solve hogu ye problem kuch time h ya nhi,1426690
230910,170985,Thu Oct 05 18:42:16 +0000 2017,"@AmazonHelp Can you please tell what actually do u mean by your ""at the earliest"" ??
Because I wasted my another day kept on waiting to resolve my issue",230909
1561549,290608,Sat Oct 28 21:52:31 +0000 2017,"@AmazonHelp Did all of these, just have about 7 more hours to go to the 36 hour mark. Do I then just email customer service if still not here?",1561550
1320445,428316,Fri Oct 27 09:24:22 +0000 2017,"@AmazonHelp .co.uk, but all the other ones tell me the same thing",1320444
2349839,679213,Mon Oct 30 05:13:34 +0000 2017,@AmazonHelp Done this already. Got same template reply,2349838
1806502,342507,Wed Nov 15 00:38:17 +0000 2017,@AmazonHelp Alright will do!,1806501
1516079,471750,Fri Nov 03 20:00:38 +0000 2017,@AmazonHelp Thank you. I just completed the form.,1516078
294298,185733,Fri Oct 20 16:49:25 +0000 2017,@AmazonHelp Share your findings till now..,294296
2385454,687520,Fri Oct 20 10:31:08 +0000 2017,"@AmazonHelp The money was taken from my account yesterday, does that mean it will be dispatched shortly? I haven't been provided with a delivery date",2385453
2907763,805123,Tue Nov 28 20:33:43 +0000 2017,"@AmazonHelp The way they operate means as soon as you order from them, you’re trapped into paying them money, whether they actually deliver the item or not. None of these things are stated on their Amazon page. The guy I spoke to was also aggressive &amp; rude. Seemed to think he could bully",2907760
2279453,260116,Sat Nov 11 21:43:42 +0000 2017,@AmazonHelp Nothing found although details are correct.,2279452
449936,221642,Sat Dec 02 12:44:53 +0000 2017,@AmazonHelp Hiya. Yeah I have checked spam/junk and nothing there,449935
2548075,724097,Mon Oct 30 14:42:07 +0000 2017,@AmazonHelp Anyone there???,2548072
426647,216472,Wed Oct 11 09:01:28 +0000 2017,@AmazonHelp My bank account still says that the amount is pending even though I’ve cancelled my order??,426645
1474022,462185,Mon Oct 16 20:58:41 +0000 2017,@AmazonHelp No he dejado de disfrutarla desde que llegó la notificación https://t.co/1il0HNfG2Z,1474021
171000,155881,Fri Nov 24 22:01:34 +0000 2017,@AmazonHelp I checked back. It appears someone caught the error now and fixed it. https://t.co/HMYqanCtyx,170998
446865,220856,Thu Nov 30 19:33:10 +0000 2017,@AmazonHelp Me figura amazon.fr,446864
290477,185181,Fri Oct 06 16:27:46 +0000 2017,"@AmazonHelp Yes, that should help. Thanks a lot.",290476
158653,152473,Fri Nov 24 18:46:35 +0000 2017,"@AmazonHelp En fait à chaque livraison, même hier celui que j’ai récupéré, on m’appelle pendant mes heures de travail et comme je ne réponds pas, on le met n’importe où.. j’ai mis 2 jours à le récupérer",158652
930186,340685,Mon Nov 20 21:31:46 +0000 2017,"@AmazonHelp I've already spoken to the CS team twice tonight and it's been the same response. 1 said 4 days, 1 said 3 days. Why am I paying a membership fee for items to take just as long to arrive as standard delivery! Disappointed!",930185
669216,182582,Thu Nov 23 08:10:54 +0000 2017,"@AmazonHelp Thank you so much , refund initiated against my faulty order.",669215
1241100,411114,Wed Oct 25 22:29:18 +0000 2017,"@AmazonHelp No, order status is ""Not Yet Shipped"" ""Arriving Wednesday October 25 by 8pm"" which seems unlikely",1241099
2783212,777178,Wed Nov 22 00:15:12 +0000 2017,"@AmazonHelp Your Amazon.in Order # 405-6228604-0973909
Just you check this details from your representatives.
You Will understand matter.",2783211
910681,336292,Wed Oct 25 04:36:00 +0000 2017,@AmazonHelp  kindly update regarding the issue.,910680
2520643,717957,Thu Nov 16 03:51:33 +0000 2017,@AmazonHelp It shipped 2 days ago &amp; was only updated that it wouldn't make it until AFTER the 8pm deadline tonight had passed 😕,2520642
1665290,507420,Tue Nov 07 12:17:31 +0000 2017,"@AmazonHelp He said, I will give tomorrow, then I said, I will come and collect, then he said, OK sir , and he given the time 5pm to me",1665283
